order_id,product_name,category,order_date,revenue,region
1335,Vegetables,Produce,05-05-2023,393.9964703,West
1336,Chicken,Bakery,06-06-2023,316.7513646,South
1337,Vegetables,Produce,24-05-2023,57.19237526,North
1338,Vegetables,Produce,31-08-2023,405.1186058,North
1339,Fruits,Bakery,04-09-2023,321.9203398,East
1340,Rice,Meat,13-05-2023,63.98474507,West
1341,Fruits,Meat,25-01-2023,426.0209087,South
1342,Chicken,Bakery,10-12-2023,117.6832457,South
1343,Milk,Meat,12-10-2023,173.651569,Central
1344,Vegetables,Bakery,27-06-2023,252.9148928,Central
1345,Fruits,Dairy,29-01-2023,464.5210888,East
1346,Milk,Produce,02-02-2023,272.6158483,East
1347,Eggs,Bakery,07-11-2023,188.289929,South
1348,Bread,Bakery,16-11-2023,409.6980886,East
1349,Chicken,Produce,11-03-2023,204.9565089,South
1350,Bread,Dairy,27-04-2023,109.6677453,West
1351,Milk,Meat,09-06-2023,91.76451696,Central
1352,Chicken,Grains,02-11-2023,424.8508528,East
1353,Eggs,Bakery,14-10-2023,143.0643471,East
1354,Chicken,Dairy,13-11-2023,357.4500609,West
1355,Rice,Grains,14-08-2023,416.9710782,West
1356,Bread,Produce,30-08-2023,189.0084344,North
1357,Rice,Bakery,08-11-2023,255.6740383,Central
1358,Vegetables,Bakery,25-07-2023,275.0803882,South
1359,Vegetables,Dairy,06-06-2023,236.2999359,South
1360,Fruits,Dairy,23-12-2023,188.8768237,West
1361,Eggs,Bakery,09-01-2023,286.7952575,South
1362,Rice,Grains,26-01-2023,242.3644959,East
1363,Eggs,Meat,06-08-2023,148.6542575,East
1364,Chicken,Dairy,14-01-2023,270.9485918,East
1365,Vegetables,Produce,13-02-2023,381.3698528,South
1366,Fruits,Meat,28-11-2023,71.46114859,West
1367,Chicken,Grains,18-05-2023,437.1435237,South
1368,Milk,Bakery,16-06-2023,31.44981693,South
1369,Bread,Meat,14-12-2023,170.7765332,East
1370,Milk,Bakery,30-08-2023,104.1765239,Central
1371,Eggs,Produce,23-03-2023,34.90611068,West
1372,Chicken,Dairy,15-08-2023,355.9103023,North
1373,Chicken,Produce,26-04-2023,395.4182059,South
1374,Eggs,Grains,29-10-2023,388.1075545,South
1375,Eggs,Bakery,08-08-2023,38.97330181,North
1376,Vegetables,Meat,27-10-2023,239.7809339,South
1377,Bread,Bakery,25-02-2023,427.7635276,Central
1378,Vegetables,Dairy,07-04-2023,334.0057531,South
1379,Bread,Meat,11-07-2023,336.3334931,South
1380,Rice,Bakery,09-09-2023,409.2064465,West
1381,Chicken,Bakery,24-09-2023,330.2450751,North
1382,Fruits,Dairy,19-08-2023,477.3119427,East
1383,Chicken,Dairy,18-11-2023,376.8930606,East
1384,Bread,Meat,28-04-2023,99.5367116,South
1385,Fruits,Meat,04-04-2023,79.13342129,East
1386,Fruits,Meat,24-01-2023,14.27932566,West
1387,Eggs,Meat,14-02-2023,148.4321042,Central
1388,Milk,Dairy,03-12-2023,484.2160712,North
1389,Rice,Meat,14-12-2023,416.233956,East
1390,Rice,Bakery,12-08-2023,332.4540178,South
1391,Vegetables,Dairy,10-12-2023,96.07365496,Central
1392,Milk,Bakery,19-07-2023,93.73835471,South
1393,Fruits,Produce,04-04-2023,310.6957398,North
1394,Milk,Produce,11-02-2023,428.0123352,Central
1395,Rice,Meat,15-07-2023,203.5863533,Central
1396,Milk,Dairy,31-08-2023,315.3125032,West
1397,Rice,Produce,17-04-2023,261.3164938,South
1398,Eggs,Grains,01-06-2023,179.3777784,North
1399,Eggs,Dairy,15-11-2023,82.40896788,East
1400,Rice,Grains,17-05-2023,345.0512393,North
1401,Vegetables,Produce,12-02-2023,59.77342571,West
1402,Milk,Produce,16-07-2023,399.1859089,South
1403,Bread,Bakery,25-02-2023,14.41766191,South
1404,Eggs,Produce,18-02-2023,36.16098994,West
1405,Eggs,Bakery,21-10-2023,242.7278823,Central
1406,Eggs,Dairy,14-01-2023,124.6063114,West
1407,Bread,Produce,12-02-2023,225.0394417,North
1408,Bread,Dairy,13-12-2023,344.8179144,South
1409,Bread,Produce,17-08-2023,308.1333252,Central
1410,Eggs,Dairy,02-02-2023,92.40900008,West
1411,Rice,Meat,10-11-2023,21.07343605,Central
1412,Chicken,Produce,06-06-2023,476.4704198,East
1413,Milk,Grains,31-07-2023,77.73425591,East
1414,Fruits,Dairy,19-08-2023,461.5751116,Central
1415,Chicken,Meat,24-09-2023,75.49649964,Central
1416,Eggs,Dairy,20-04-2023,244.2235487,East
1417,Eggs,Produce,24-06-2023,113.1880753,North
1418,Bread,Bakery,13-08-2023,73.90610889,East
1419,Bread,Grains,12-07-2023,334.6070159,West
1420,Rice,Produce,12-07-2023,174.8683768,North
1421,Eggs,Produce,11-06-2023,89.43702436,Central
1422,Milk,Dairy,09-12-2023,402.9310076,East
1423,Chicken,Meat,04-01-2023,199.0809865,North
1424,Vegetables,Meat,12-04-2023,314.4396397,East
1425,Milk,Dairy,25-11-2023,229.9592669,West
1426,Eggs,Bakery,08-05-2023,252.3457285,West
1427,Vegetables,Produce,08-04-2023,172.27031,South
1428,Fruits,Meat,10-10-2023,340.5157149,West
1429,Chicken,Dairy,12-05-2023,79.46221598,North
1430,Eggs,Grains,23-12-2023,40.7638099,South
1431,Milk,Bakery,09-09-2023,429.7031925,West
1432,Fruits,Bakery,09-11-2023,167.8066264,West
1433,Bread,Meat,10-10-2023,151.2108989,East
1434,Milk,Dairy,27-05-2023,269.3099283,North
1435,Eggs,Dairy,22-07-2023,401.6443253,West
1436,Eggs,Produce,02-08-2023,146.9185441,East
1437,Eggs,Bakery,18-10-2023,312.295785,West
1438,Eggs,Produce,14-09-2023,333.8846383,Central
1439,Fruits,Produce,15-06-2023,152.3688972,West
1440,Fruits,Meat,21-01-2023,314.9404891,Central
1441,Eggs,Meat,25-10-2023,169.2695941,Central
1442,Bread,Meat,08-09-2023,411.7687137,North
1443,Rice,Produce,12-10-2023,407.0394837,North
1444,Milk,Bakery,12-12-2023,168.2806584,West
1445,Fruits,Bakery,29-07-2023,426.7904175,West
1446,Eggs,Bakery,01-11-2023,380.6983061,East
1447,Eggs,Meat,16-11-2023,317.4070704,South
1448,Eggs,Produce,20-07-2023,328.3130772,East
1449,Bread,Grains,24-12-2023,168.9906446,North
1450,Eggs,Produce,12-10-2023,76.15090957,South
1451,Rice,Produce,12-04-2023,442.5334486,North
1452,Bread,Bakery,07-08-2023,105.4290933,North
1453,Bread,Produce,27-08-2023,379.7076625,North
1454,Chicken,Dairy,14-06-2023,345.064186,Central
1455,Rice,Bakery,07-02-2023,471.4154706,West
1456,Fruits,Grains,01-09-2023,283.6288184,West
1457,Rice,Grains,24-05-2023,386.4430189,North
1458,Eggs,Produce,21-10-2023,481.9425204,Central
1459,Vegetables,Bakery,21-12-2023,48.29094276,West
1460,Milk,Grains,28-10-2023,265.5623878,East
1461,Chicken,Produce,03-10-2023,193.4724736,Central
1462,Milk,Bakery,15-10-2023,415.753964,West
1463,Bread,Grains,06-08-2023,85.28232136,East
1464,Chicken,Meat,12-09-2023,483.5725429,East
1465,Rice,Dairy,15-01-2023,166.9430125,Central
1466,Chicken,Produce,17-04-2023,396.1565835,North
1467,Bread,Dairy,31-03-2023,484.3812174,South
1468,Bread,Grains,25-03-2023,403.6937763,South
1469,Chicken,Produce,02-08-2023,391.871926,West
1470,Vegetables,Dairy,24-03-2023,221.1207835,Central
1471,Fruits,Dairy,20-02-2023,327.4591881,Central
1472,Chicken,Grains,07-07-2023,12.36454942,North
1473,Vegetables,Dairy,12-11-2023,434.094019,South
1474,Fruits,Bakery,27-05-2023,197.3730555,South
1475,Rice,Grains,10-10-2023,334.1718583,East
1476,Eggs,Meat,17-11-2023,147.6640432,North
1477,Milk,Produce,23-03-2023,471.8493163,South
1478,Milk,Produce,02-04-2023,364.0845936,East
1479,Fruits,Produce,27-10-2023,58.27608089,South
1480,Eggs,Dairy,24-02-2023,424.6366477,East
1481,Bread,Produce,08-11-2023,51.51626586,Central
1482,Eggs,Dairy,20-09-2023,486.0533773,West
1483,Vegetables,Bakery,01-11-2023,115.4738075,East
1484,Rice,Meat,01-02-2023,293.7338832,Central
1485,Fruits,Bakery,20-02-2023,160.9437661,Central
1486,Bread,Produce,09-11-2023,232.4623989,Central
1487,Rice,Bakery,13-06-2023,219.2125565,Central
1488,Fruits,Bakery,21-04-2023,474.6916438,North
1489,Milk,Bakery,19-11-2023,483.8893419,East
1490,Milk,Bakery,19-02-2023,29.62110587,Central
1491,Rice,Bakery,05-06-2023,395.7638051,Central
1492,Vegetables,Dairy,06-04-2023,430.1223802,West
1493,Fruits,Dairy,24-08-2023,98.33657695,South
1494,Fruits,Meat,16-09-2023,476.8533235,Central
1495,Chicken,Meat,07-08-2023,120.7639592,Central
1496,Vegetables,Dairy,12-08-2023,222.878357,West
1497,Rice,Produce,21-04-2023,223.5702899,East
1498,Vegetables,Meat,22-07-2023,120.760819,East
1499,Vegetables,Bakery,16-12-2023,471.9519006,West
1500,Vegetables,Dairy,21-02-2023,480.7580479,South
1501,Milk,Bakery,27-06-2023,466.6678031,North
1502,Vegetables,Produce,17-03-2023,174.5310254,Central
1503,Chicken,Produce,12-01-2023,292.3860278,North
1504,Vegetables,Meat,23-08-2023,219.820338,Central
1505,Bread,Produce,16-08-2023,389.9396678,Central
1506,Bread,Bakery,05-03-2023,357.5675107,Central
1507,Vegetables,Produce,19-06-2023,14.26312688,Central
1508,Chicken,Meat,08-08-2023,480.7757467,South
1509,Fruits,Dairy,26-02-2023,434.9602224,Central
1510,Chicken,Bakery,05-06-2023,355.6796453,East
1511,Eggs,Grains,09-01-2023,143.8352849,South
1512,Vegetables,Dairy,12-10-2023,40.01975162,West
1513,Milk,Grains,30-05-2023,30.32954363,South
1514,Eggs,Dairy,18-04-2023,205.0126595,North
1515,Milk,Meat,09-09-2023,453.9752189,North
1516,Fruits,Grains,02-03-2023,359.3430849,North
1517,Fruits,Meat,11-06-2023,346.9520947,North
1518,Fruits,Meat,21-02-2023,331.2917618,East
1519,Fruits,Meat,13-04-2023,431.7160882,West
1520,Eggs,Dairy,17-10-2023,308.0221075,East
1521,Fruits,Bakery,08-11-2023,148.4719107,West
1522,Rice,Produce,15-03-2023,399.8503037,East
1523,Rice,Grains,25-04-2023,337.6395582,East
1524,Bread,Produce,22-12-2023,164.8448287,West
1525,Rice,Dairy,04-02-2023,333.6483373,North
1526,Fruits,Meat,06-07-2023,332.1523872,West
1527,Eggs,Meat,06-12-2023,82.00893185,Central
1528,Chicken,Dairy,02-10-2023,440.5311553,East
1529,Chicken,Dairy,12-09-2023,276.0529237,West
1530,Chicken,Dairy,25-05-2023,67.29132431,West
1531,Vegetables,Dairy,22-02-2023,240.2826582,North
1532,Rice,Meat,16-12-2023,207.8706101,Central
1533,Rice,Meat,29-08-2023,218.4238441,East
1534,Fruits,Dairy,13-01-2023,468.040231,Central
1535,Bread,Produce,20-12-2023,139.74928,South
1536,Milk,Grains,16-02-2023,471.6261086,Central
1537,Fruits,Bakery,10-01-2023,112.5048434,East
1538,Vegetables,Meat,14-04-2023,67.70278922,North
1539,Eggs,Grains,05-03-2023,291.9461217,South
1540,Fruits,Dairy,31-10-2023,105.8202526,West
1541,Vegetables,Bakery,24-01-2023,271.0086811,South
1542,Fruits,Bakery,12-02-2023,17.99279036,East
1543,Chicken,Bakery,15-04-2023,77.13727727,North
1544,Eggs,Dairy,31-03-2023,493.2929378,Central
1545,Milk,Grains,28-08-2023,221.8379971,North
1546,Fruits,Produce,26-03-2023,273.8857413,East
1547,Bread,Produce,10-11-2023,76.07660837,Central
1548,Fruits,Meat,16-04-2023,284.796034,Central
1549,Eggs,Produce,16-05-2023,79.89586477,West
1550,Bread,Produce,02-04-2023,490.7294229,West
1551,Chicken,Dairy,21-11-2023,427.6798144,East
1552,Rice,Produce,25-12-2023,382.2389784,South
1553,Vegetables,Grains,25-02-2023,405.633986,East
1554,Milk,Bakery,03-10-2023,93.51224029,West
1555,Bread,Meat,30-08-2023,157.2801118,North
1556,Milk,Dairy,24-04-2023,166.5379097,South
1557,Milk,Dairy,06-01-2023,424.4000609,East
1558,Chicken,Dairy,13-08-2023,245.2042233,South
1559,Milk,Meat,09-06-2023,11.99615408,East
1560,Eggs,Grains,11-01-2023,144.7076972,South
1561,Rice,Grains,19-12-2023,488.7014312,South
1562,Chicken,Meat,05-10-2023,213.569028,North
1563,Rice,Bakery,04-07-2023,313.7278803,East
1564,Vegetables,Bakery,19-06-2023,214.5982121,North
1565,Fruits,Meat,06-03-2023,286.1565549,Central
1566,Rice,Produce,21-01-2023,282.7910786,North
1567,Rice,Meat,12-09-2023,10.72784381,South
1568,Vegetables,Bakery,03-05-2023,381.4591386,Central
1569,Bread,Produce,05-06-2023,433.8587841,North
1570,Chicken,Meat,21-01-2023,70.06522094,East
1571,Eggs,Meat,17-02-2023,402.7248598,Central
1572,Milk,Produce,25-11-2023,24.56786644,North
1573,Milk,Meat,02-11-2023,312.5769279,South
1574,Bread,Dairy,28-06-2023,343.5131745,Central
1575,Bread,Produce,12-04-2023,168.9121938,South
1576,Fruits,Dairy,18-08-2023,178.0825979,North
1577,Fruits,Meat,30-06-2023,12.93665316,North
1578,Milk,Produce,06-03-2023,93.18680045,Central
1579,Fruits,Dairy,05-04-2023,496.2565806,South
1580,Eggs,Produce,31-10-2023,440.9181646,North
1581,Vegetables,Bakery,06-06-2023,189.5704901,South
1582,Bread,Grains,27-02-2023,235.3798036,North
1583,Eggs,Meat,05-05-2023,358.281467,East
1584,Vegetables,Dairy,12-03-2023,200.9182701,South
1585,Chicken,Meat,03-12-2023,467.9928025,Central
1586,Fruits,Grains,28-08-2023,314.8066998,Central
1587,Fruits,Meat,08-11-2023,257.1740057,Central
1588,Bread,Bakery,30-04-2023,243.0591509,Central
1589,Chicken,Dairy,14-08-2023,22.05001682,North
1590,Chicken,Meat,15-08-2023,359.4075404,Central
1591,Vegetables,Bakery,24-07-2023,237.3474738,West
1592,Milk,Dairy,04-03-2023,219.3419517,North
1593,Milk,Produce,08-09-2023,359.6128656,North
1594,Bread,Grains,16-05-2023,238.2687491,South
1595,Eggs,Dairy,23-03-2023,250.0262184,North
1596,Chicken,Grains,21-09-2023,442.2065021,East
1597,Fruits,Dairy,16-11-2023,424.125347,West
1598,Vegetables,Meat,27-04-2023,73.85997423,South
1599,Vegetables,Bakery,05-05-2023,206.8806333,South
1600,Vegetables,Bakery,09-01-2023,164.6796541,South
1601,Fruits,Dairy,27-05-2023,87.74491565,West
1602,Bread,Bakery,11-04-2023,340.4018736,Central
1603,Rice,Meat,05-06-2023,494.467299,Central
1604,Milk,Meat,03-12-2023,114.3295533,North
1605,Chicken,Bakery,03-04-2023,120.9557357,South
1606,Milk,Grains,14-08-2023,351.4448294,East
1607,Rice,Meat,19-08-2023,54.26865244,North
1608,Rice,Dairy,25-08-2023,46.57334486,North
1609,Rice,Meat,15-04-2023,47.10488909,Central
1610,Vegetables,Bakery,25-04-2023,5.082490476,North
1611,Eggs,Dairy,18-01-2023,245.4668664,West
1612,Rice,Dairy,24-10-2023,292.1049226,West
1613,Bread,Bakery,27-01-2023,423.7251753,South
1614,Bread,Bakery,13-05-2023,131.7235789,South
1615,Fruits,Bakery,09-07-2023,39.08468943,Central
1616,Bread,Bakery,29-07-2023,278.5052607,North
1617,Vegetables,Grains,05-01-2023,61.14176088,South
1618,Fruits,Dairy,06-05-2023,110.9272574,South
1619,Rice,Bakery,18-11-2023,273.9115528,North
1620,Bread,Bakery,02-02-2023,200.5592377,West
1621,Eggs,Dairy,18-04-2023,462.5568377,North
1622,Vegetables,Meat,26-06-2023,151.072573,East
1623,Rice,Bakery,07-08-2023,63.78687493,North
1624,Bread,Dairy,28-05-2023,44.25909531,East
1625,Vegetables,Meat,29-05-2023,332.118792,West
1626,Eggs,Bakery,16-01-2023,185.4833026,North
1627,Chicken,Bakery,18-09-2023,158.6190428,West
1628,Fruits,Meat,29-04-2023,496.1314653,North
1629,Fruits,Bakery,07-11-2023,435.8393557,South
1630,Milk,Dairy,13-01-2023,335.7743315,Central
1631,Vegetables,Produce,03-02-2023,230.131454,Central
1632,Eggs,Bakery,21-02-2023,314.2977948,West
1633,Eggs,Grains,14-05-2023,485.2770889,West
1634,Vegetables,Grains,22-12-2023,6.200262606,South
1635,Bread,Grains,09-08-2023,421.0628157,North
1636,Chicken,Grains,02-07-2023,130.6891745,South
1637,Eggs,Grains,10-09-2023,86.55721758,East
1638,Bread,Grains,27-12-2023,387.4259459,West
1639,Chicken,Meat,23-03-2023,437.5671133,Central
1640,Vegetables,Produce,25-08-2023,402.5709834,West
1641,Chicken,Grains,08-07-2023,149.1169066,West
1642,Chicken,Bakery,21-07-2023,450.3719084,South
1643,Chicken,Produce,26-10-2023,329.9880916,West
1644,Eggs,Grains,01-12-2023,398.5085592,Central
1645,Bread,Dairy,07-02-2023,35.0597407,Central
1646,Eggs,Grains,01-05-2023,389.6919495,East
1647,Vegetables,Produce,15-05-2023,422.1481237,Central
1648,Bread,Grains,19-07-2023,404.2067198,South
1649,Fruits,Dairy,24-05-2023,133.2344035,West
1650,Rice,Dairy,31-07-2023,14.27533052,South
1651,Milk,Produce,25-07-2023,364.8599428,East
1652,Eggs,Grains,20-09-2023,341.9928471,South
1653,Rice,Produce,05-04-2023,197.0800568,West
1654,Chicken,Dairy,22-05-2023,402.3503979,North
1655,Bread,Bakery,08-06-2023,316.9313518,West
1656,Eggs,Grains,20-09-2023,105.9848901,South
1657,Bread,Dairy,10-07-2023,480.1106315,South
1658,Fruits,Produce,17-02-2023,129.2393444,South
1659,Vegetables,Dairy,29-01-2023,412.4491339,West
1660,Bread,Grains,06-08-2023,277.4309116,East
1661,Eggs,Meat,24-03-2023,387.9047385,Central
1662,Milk,Bakery,05-10-2023,9.140578831,South
1663,Vegetables,Grains,10-04-2023,434.4183873,Central
1664,Bread,Produce,10-01-2023,6.694778739,Central
1665,Rice,Bakery,02-12-2023,270.8711729,West
1666,Rice,Meat,18-12-2023,400.0841256,South
1667,Fruits,Produce,27-12-2023,250.5170963,West
1668,Rice,Produce,07-02-2023,442.2188097,Central
1669,Chicken,Meat,21-08-2023,274.597417,North
1670,Vegetables,Dairy,23-08-2023,253.2234326,South
1671,Bread,Grains,04-09-2023,129.5470212,West
1672,Chicken,Produce,10-01-2023,281.9790141,East
1673,Fruits,Grains,16-11-2023,25.32547027,Central
1674,Chicken,Grains,10-04-2023,281.3276849,Central
1675,Fruits,Bakery,10-09-2023,489.6543794,East
1676,Fruits,Produce,25-10-2023,23.16327101,South
1677,Eggs,Produce,13-05-2023,148.8051234,Central
1678,Bread,Bakery,20-11-2023,368.4558081,Central
1679,Bread,Bakery,11-11-2023,154.4421865,North
1680,Bread,Grains,24-04-2023,101.7011782,West
1681,Milk,Dairy,12-03-2023,454.5146029,East
1682,Fruits,Meat,28-07-2023,74.37219362,North
1683,Rice,Meat,14-04-2023,443.2957836,West
1684,Eggs,Meat,26-09-2023,102.6610744,North
1685,Vegetables,Dairy,03-06-2023,294.9345167,Central
1686,Eggs,Grains,11-04-2023,228.0745384,North
1687,Bread,Bakery,08-06-2023,143.8977126,South
1688,Fruits,Dairy,24-01-2023,371.7406042,West
1689,Bread,Dairy,12-06-2023,277.2620099,East
1690,Fruits,Grains,31-12-2023,19.22819645,South
1691,Fruits,Grains,08-11-2023,289.3485953,North
1692,Eggs,Grains,03-11-2023,174.0582166,North
1693,Milk,Dairy,27-01-2023,495.4399465,Central
1694,Eggs,Produce,08-06-2023,321.2642778,West
1695,Chicken,Bakery,28-03-2023,245.7219461,North
1696,Rice,Dairy,03-06-2023,305.3437791,North
1697,Fruits,Dairy,20-05-2023,145.1925546,West
1698,Milk,Produce,04-04-2023,426.8881174,North
1699,Eggs,Grains,12-07-2023,9.126047589,West
1700,Fruits,Grains,08-07-2023,246.1077854,North
1701,Vegetables,Produce,06-01-2023,158.5812644,East
1702,Milk,Dairy,03-08-2023,266.1115103,South
1703,Eggs,Produce,13-05-2023,358.0864142,East
1704,Vegetables,Bakery,09-11-2023,63.4301692,South
1705,Bread,Bakery,14-10-2023,114.9331406,West
1706,Milk,Dairy,27-02-2023,197.7679694,Central
1707,Rice,Grains,20-11-2023,187.4494889,East
1708,Bread,Meat,07-03-2023,286.5596683,Central
1709,Vegetables,Meat,20-10-2023,466.2029211,East
1710,Vegetables,Produce,21-06-2023,243.6839031,Central
1711,Chicken,Grains,15-06-2023,431.7060047,North
1712,Vegetables,Grains,29-08-2023,434.1931854,North
1713,Vegetables,Produce,04-05-2023,105.108817,South
1714,Milk,Dairy,28-01-2023,269.884207,South
1715,Rice,Grains,13-10-2023,228.1528504,East
1716,Rice,Bakery,17-07-2023,86.9607572,West
1717,Chicken,Dairy,16-07-2023,239.8927058,East
1718,Milk,Meat,25-03-2023,342.6460669,South
1719,Rice,Meat,16-07-2023,350.5944507,West
1720,Chicken,Produce,31-07-2023,130.0807922,West
1721,Bread,Bakery,12-06-2023,139.6220117,Central
1722,Milk,Grains,04-01-2023,267.8675019,North
1723,Eggs,Bakery,21-10-2023,306.3100892,East
1724,Milk,Bakery,14-12-2023,39.57815023,South
1725,Rice,Bakery,04-11-2023,290.4332235,Central
1726,Eggs,Dairy,19-04-2023,146.9875997,Central
1727,Vegetables,Dairy,18-04-2023,319.9692126,West
1728,Rice,Produce,12-08-2023,80.58628836,East
1729,Milk,Meat,29-03-2023,195.6232722,West
1730,Chicken,Dairy,24-11-2023,428.5909067,South
1731,Chicken,Dairy,30-10-2023,176.2861438,East
1732,Bread,Dairy,15-02-2023,258.2197711,Central
1733,Bread,Grains,10-02-2023,134.6056548,East
1734,Vegetables,Grains,18-12-2023,142.8663704,North
1735,Milk,Bakery,29-04-2023,410.3005243,South
1736,Bread,Produce,14-10-2023,7.707700983,Central
1737,Milk,Grains,17-03-2023,233.9106923,South
1738,Fruits,Grains,13-12-2023,438.95027,South
1739,Rice,Meat,02-02-2023,8.267795428,South
1740,Vegetables,Meat,08-09-2023,444.5967517,East
1741,Eggs,Meat,03-01-2023,490.155126,West
1742,Fruits,Meat,16-05-2023,164.7256658,South
1743,Bread,Grains,24-08-2023,39.03680241,East
1744,Rice,Meat,30-07-2023,258.0223701,Central
1745,Chicken,Grains,15-03-2023,15.29845889,West
1746,Fruits,Dairy,30-04-2023,413.1159027,South
1747,Eggs,Produce,09-04-2023,432.1713265,West
1748,Bread,Produce,11-01-2023,203.4006131,South
1749,Eggs,Dairy,04-10-2023,36.6803389,East
1750,Rice,Dairy,26-08-2023,75.26616437,West
1751,Rice,Meat,07-08-2023,338.1580455,South
1752,Chicken,Meat,20-08-2023,104.177014,North
1753,Chicken,Meat,22-11-2023,26.03969717,East
1754,Fruits,Produce,03-01-2023,271.5066467,North
1755,Bread,Meat,10-02-2023,75.72088152,North
1756,Fruits,Produce,17-09-2023,81.73090732,Central
1757,Eggs,Grains,11-08-2023,480.1740569,South
1758,Rice,Produce,18-10-2023,269.4752723,West
1759,Rice,Meat,12-09-2023,28.2483513,North
1760,Fruits,Grains,12-06-2023,297.5766605,Central
1761,Eggs,Grains,24-07-2023,212.623674,East
1762,Chicken,Bakery,09-11-2023,317.0015472,East
1763,Chicken,Produce,06-06-2023,347.3770208,East
1764,Milk,Bakery,27-11-2023,204.3042548,Central
1765,Fruits,Produce,15-06-2023,228.659129,West
1766,Vegetables,Produce,17-12-2023,400.9302434,South
1767,Milk,Produce,02-03-2023,139.6534201,North
1768,Eggs,Meat,05-05-2023,6.722795637,East
1769,Chicken,Bakery,25-12-2023,161.7603734,South
1770,Vegetables,Grains,10-02-2023,169.5443051,West
1771,Milk,Bakery,25-06-2023,40.72084031,Central
1772,Fruits,Dairy,03-02-2023,319.846819,North
1773,Bread,Dairy,22-11-2023,145.3919566,South
1774,Milk,Dairy,12-09-2023,458.785197,West
1775,Bread,Meat,20-12-2023,160.3316266,Central
1776,Chicken,Produce,20-07-2023,223.9095944,South
1777,Rice,Bakery,10-07-2023,375.373736,Central
1778,Eggs,Produce,15-12-2023,119.7655906,South
1779,Milk,Grains,06-01-2023,297.0350903,East
1780,Chicken,Produce,15-03-2023,304.3016451,North
1781,Bread,Meat,20-10-2023,53.30871516,East
1782,Vegetables,Grains,30-01-2023,246.8478456,Central
1783,Bread,Bakery,22-12-2023,134.1780207,West
1784,Milk,Dairy,30-10-2023,181.8043109,Central
1785,Bread,Meat,02-02-2023,100.8639624,West
1786,Fruits,Dairy,27-10-2023,240.3936033,East
1787,Rice,Bakery,07-08-2023,164.7433287,North
1788,Fruits,Grains,18-12-2023,250.2129369,West
1789,Bread,Grains,03-06-2023,13.37434513,South
1790,Rice,Produce,30-05-2023,446.1852304,North
1791,Eggs,Produce,20-09-2023,299.5086212,West
1792,Bread,Meat,15-02-2023,313.6076886,North
1793,Vegetables,Dairy,15-06-2023,46.885927,Central
1794,Vegetables,Meat,10-08-2023,226.3084369,North
1795,Eggs,Produce,14-03-2023,245.4056837,South
1796,Chicken,Dairy,16-12-2023,191.1004433,South
1797,Rice,Produce,17-03-2023,394.5557518,Central
1798,Rice,Bakery,10-04-2023,33.4686025,West
1799,Fruits,Produce,06-09-2023,26.34092061,East
1800,Milk,Meat,11-11-2023,232.7755286,Central
1801,Chicken,Grains,22-10-2023,293.7556289,North
1802,Vegetables,Produce,21-04-2023,38.86100391,North
1803,Bread,Dairy,14-02-2023,467.7108196,Central
1804,Fruits,Produce,04-03-2023,12.03039898,South
1805,Rice,Produce,02-02-2023,331.8139697,North
1806,Vegetables,Produce,14-01-2023,426.7044681,Central
1807,Chicken,Grains,01-11-2023,290.0441901,North
1808,Eggs,Produce,06-12-2023,365.9818742,South
1809,Chicken,Produce,25-08-2023,355.0509014,East
1810,Eggs,Grains,02-01-2023,173.1602405,South
1811,Chicken,Grains,07-08-2023,206.3016127,South
1812,Fruits,Bakery,02-01-2023,66.03327023,South
1813,Rice,Grains,23-09-2023,285.8796169,Central
1814,Fruits,Meat,09-09-2023,320.4424509,East
1815,Vegetables,Dairy,15-11-2023,279.8207868,Central
1816,Milk,Grains,23-05-2023,83.98653039,Central
1817,Vegetables,Meat,30-07-2023,248.4436526,North
1818,Rice,Dairy,24-12-2023,453.4790124,North
1819,Bread,Bakery,06-11-2023,314.914376,South
1820,Rice,Dairy,07-03-2023,358.5650701,North
1821,Bread,Produce,19-05-2023,12.7520115,West
1822,Bread,Produce,03-11-2023,201.41507,Central
1823,Rice,Meat,02-08-2023,56.19705062,North
1824,Vegetables,Grains,30-09-2023,163.7880136,North
1825,Eggs,Meat,13-09-2023,463.6116972,South
1826,Eggs,Produce,20-01-2023,207.1111205,South
1827,Eggs,Meat,11-12-2023,25.82424766,South
1828,Milk,Produce,19-06-2023,34.46375622,Central
1829,Fruits,Meat,11-07-2023,52.3731898,North
1830,Chicken,Produce,13-08-2023,497.8758147,East
1831,Milk,Produce,26-09-2023,221.5015634,West
1832,Milk,Dairy,15-10-2023,111.8409369,West
1833,Rice,Produce,11-08-2023,312.6472274,East
1834,Milk,Meat,14-05-2023,123.9746221,West
1835,Bread,Produce,01-11-2023,493.8859533,North
1836,Fruits,Produce,02-09-2023,410.313528,South
1837,Bread,Meat,28-05-2023,94.90871771,East
1838,Bread,Produce,15-09-2023,330.7710097,West
1839,Bread,Bakery,27-08-2023,353.5867775,Central
1840,Eggs,Grains,04-03-2023,100.8401145,West
1841,Fruits,Produce,16-09-2023,287.1726985,North
1842,Vegetables,Bakery,06-06-2023,83.94732928,North
1843,Chicken,Grains,05-06-2023,330.7985818,South
1844,Bread,Dairy,31-03-2023,158.1855213,Central
1845,Rice,Produce,23-01-2023,228.3915332,South
1846,Chicken,Bakery,04-06-2023,154.5520104,North
